EXPOCODE;SECT_ID;STNNBR;CASTNO;BTLNBR;DATE;TIME;LATITUDE;LONGITUDE;DEPTH_m;CTDPRS_dbar;CTDTMP_its-90;CTDSAL_pss-78;CTDSAL_FLAG_W;OXYGEN_umol_kg;OXYGEN_FLAG_W;SILCAT_umol_kg;SILCAT_FLAG_W;NITRAT_umol_kg;NITRAT_FLAG_W;PHSPHT_umol_kg;PHSPHT_FLAG_W;TCARBN_umol_kg;TCARBN_FLAG_W;ALKALI_umol_kg;ALKALI_FLAG_W
58P320011031;  OWSM;632;1;2;20161116;0;66;2;2100;1998.56;-0.791;34.914;2;-999;9;-999;9;-999;9;-999;9;2167.27;2;2297.8;2
58P320011031;  OWSM;632;1;3;20161116;0;66;2;2100;1496.87;-0.675;34.914;2;-999;9;-999;9;-999;9;-999;9;2166.01;2;2295.52;2
58P320011031;  OWSM;632;1;4;20161116;0;66;2;2100;998.74;-0.387;34.911;2;-999;9;-999;9;-999;9;-999;9;2170.82;2;2293.7;2
58P320011031;  OWSM;632;1;5;20161116;0;66;2;2100;798.37;-0.127;34.912;2;-999;9;-999;9;-999;9;-999;9;2172.62;2;2295.86;2
58P320011031;  OWSM;632;1;6;20161116;0;66;2;2100;499.14;1.162;34.927;2;-999;9;-999;9;-999;9;-999;9;2176.31;2;2298.48;2
58P320011031;  OWSM;632;1;7;20161116;0;66;2;2100;398.34;2.906;34.973;2;-999;9;-999;9;-999;9;-999;9;2165.95;2;2296.94;2
58P320011031;  OWSM;632;1;8;20161116;0;66;2;2100;201.64;7.27;35.19;2;-999;9;-999;9;-999;9;-999;9;2157.43;2;2311.95;2
58P320011031;  OWSM;632;1;9;20161116;0;66;2;2100;99.03;8.614;35.235;2;-999;9;-999;9;-999;9;-999;9;2151.49;2;2310.77;2
58P320011031;  OWSM;632;1;10;20161116;0;66;2;2100;48.2;8.314;35.035;2;-999;9;-999;9;-999;9;-999;9;2123.95;2;2295.99;2
58P320011031;  OWSM;632;1;11;20161116;0;66;2;2100;30.49;8.321;35.036;2;-999;9;-999;9;-999;9;-999;9;2122.08;2;2296.4;2
58P320011031;  OWSM;632;1;12;20161116;0;66;2;2100;9.95;8.318;35.036;2;-999;9;-999;9;-999;9;-999;9;2123.63;2;2302.45;2
58P320011031;  OWSM;18;1;1;20170210;0;66;2;2100;1384.7;-0.658;34.912;2;-999;9;-999;9;-999;9;-999;9;2165.58;2;2301.27;2
58P320011031;  OWSM;18;1;2;20170210;0;66;2;2100;1199.4;-0.578;34.91;2;-999;9;-999;9;-999;9;-999;9;2169.73;2;2306.85;2
58P320011031;  OWSM;18;1;3;20170210;0;66;2;2100;1000.3;-0.463;34.91;2;-999;9;-999;9;-999;9;-999;9;2170.08;2;2301.79;2
58P320011031;  OWSM;18;1;4;20170210;0;66;2;2100;802.8;-0.227;34.91;2;-999;9;-999;9;-999;9;-999;9;2176.71;2;2303.35;2
58P320011031;  OWSM;18;1;5;20170210;0;66;2;2100;501.6;1.386;34.925;2;-999;9;-999;9;-999;9;-999;9;2173.34;2;2304.34;2
58P320011031;  OWSM;18;1;6;20170210;0;66;2;2100;399.6;3.192;34.97;2;-999;9;-999;9;-999;9;-999;9;2165.25;2;2308.01;2
58P320011031;  OWSM;18;1;7;20170210;0;66;2;2100;301.8;5.535;35.062;2;-999;9;-999;9;-999;9;-999;9;2160.76;2;2315.03;2
58P320011031;  OWSM;18;1;8;20170210;0;66;2;2100;198.9;7.156;35.088;2;-999;9;-999;9;-999;9;-999;9;2149.79;2;2315.86;2
58P320011031;  OWSM;18;1;9;20170210;0;66;2;2100;98.2;7.38;35.107;2;-999;9;-999;9;-999;9;-999;9;2147.67;2;2315.79;2
58P320011031;  OWSM;18;1;10;20170210;0;66;2;2100;51.5;7.601;35.121;2;-999;9;-999;9;-999;9;-999;9;2147.27;2;2316.89;2
58P320011031;  OWSM;18;1;11;20170210;0;66;2;2100;29.8;7.669;35.135;2;-999;9;-999;9;-999;9;-999;9;2149.69;2;2316.78;2
58P320011031;  OWSM;18;1;12;20170210;0;66;2;2100;11.4;7.663;35.134;2;-999;9;-999;9;-999;9;-999;9;2149.11;2;2315.75;2
58P320011031;  OWSM;53;1;1;20170411;0;66;2;2100;1515.99;-0.684;34.913;2;-999;9;-999;9;-999;9;-999;9;2163.68;2;2299.56;2
58P320011031;  OWSM;53;1;2;20170411;0;66;2;2100;1199.76;-0.545;34.911;2;-999;9;-999;9;-999;9;-999;9;2166.06;2;2300.25;2
58P320011031;  OWSM;53;1;3;20170411;0;66;2;2100;997.76;-0.376;34.911;2;-999;9;-999;9;-999;9;-999;9;2188.27;2;2299.29;2
58P320011031;  OWSM;53;1;4;20170411;0;66;2;2100;800.13;-0.11;34.91;2;-999;9;-999;9;-999;9;-999;9;2181.23;2;2301.18;2
58P320011031;  OWSM;53;1;5;20170411;0;66;2;2100;500.75;2.464;34.96;2;-999;9;-999;9;-999;9;-999;9;2168.68;2;2301.63;2
58P320011031;  OWSM;53;1;6;20170411;0;66;2;2100;398.47;5.964;35.082;2;-999;9;-999;9;-999;9;-999;9;2156.11;2;2314.91;2
58P320011031;  OWSM;53;1;7;20170411;0;66;2;2100;298.99;6.634;35.13;2;-999;9;-999;9;-999;9;-999;9;2152.24;2;2314.54;2
58P320011031;  OWSM;53;1;8;20170411;0;66;2;2100;198.89;7.022;35.128;2;-999;9;-999;9;-999;9;-999;9;2149.76;2;2313.85;2
58P320011031;  OWSM;53;1;9;20170411;0;66;2;2100;102.66;7.181;35.14;2;-999;9;-999;9;-999;9;-999;9;2155.57;2;2322.84;2
58P320011031;  OWSM;53;1;10;20170411;0;66;2;2100;50.63;7.178;35.139;2;-999;9;-999;9;-999;9;-999;9;2149.1;2;2315.7;2
58P320011031;  OWSM;53;1;11;20170411;0;66;2;2100;31.4;7.176;35.139;2;-999;9;-999;9;-999;9;-999;9;2147.59;2;2315.49;2
58P320011031;  OWSM;53;1;12;20170411;0;66;2;2100;11.36;7.178;35.139;2;-999;9;-999;9;-999;9;-999;9;2146.85;2;2315.99;2
58P320011031;  OWSM;613;1;1;20170624;0;65.88;2.1;2100;1989.06;-0.786;34.911;2;-999;9;-999;9;-999;9;-999;9;2167.2;2;2304.53;2
58P320011031;  OWSM;613;1;2;20170624;0;65.88;2.1;2100;1498.62;-0.661;34.911;2;-999;9;-999;9;-999;9;-999;9;2166.02;2;2302.6;2
58P320011031;  OWSM;613;1;3;20170624;0;65.88;2.1;2100;997.79;-0.381;34.91;2;-999;9;-999;9;-999;9;-999;9;2170.31;2;2302.52;2
58P320011031;  OWSM;613;1;4;20170624;0;65.88;2.1;2100;498.68;3.393;34.984;2;-999;9;-999;9;-999;9;-999;9;2169.12;2;2306.15;2
58P320011031;  OWSM;613;1;5;20170624;0;65.88;2.1;2100;296.83;6.822;35.103;2;-999;9;-999;9;-999;9;-999;9;2150.93;2;2313.38;2
58P320011031;  OWSM;613;1;6;20170624;0;65.88;2.1;2100;195.81;7.376;35.122;2;-999;9;-999;9;-999;9;-999;9;2149.68;2;2313.09;2
58P320011031;  OWSM;613;1;7;20170624;0;65.88;2.1;2100;96.25;7.753;35.15;2;-999;9;-999;9;-999;9;-999;9;2148.76;2;2315.85;2
58P320011031;  OWSM;613;1;8;20170624;0;65.88;2.1;2100;47.11;8.202;35.187;2;-999;9;-999;9;-999;9;-999;9;2147.29;2;2317.96;2
58P320011031;  OWSM;613;1;9;20170624;0;65.88;2.1;2100;28.89;8.475;35.195;2;-999;9;-999;9;-999;9;-999;9;2147.39;2;2317.63;2
58P320011031;  OWSM;613;1;10;20170624;0;65.88;2.1;2100;8.41;10.415;34.985;2;-999;9;-999;9;-999;9;-999;9;2074.91;2;2318.67;2
58P320011031;  OWSM;613;1;11;20170624;0;65.88;2.1;2100;5.21;10.693;34.979;2;-999;9;-999;9;-999;9;-999;9;2075.85;2;2317.8;2
58P320011031;  OWSM;347;1;1;20170815;0;66;2;2100;1498.49;-0.6865;34.911;2;-999;9;-999;9;-999;9;-999;9;2166;2;2301.17;2
58P320011031;  OWSM;347;1;2;20170815;0;66;2;2100;1198.52;-0.506;34.91;2;-999;9;-999;9;-999;9;-999;9;2169.81;2;2300.3;2
58P320011031;  OWSM;347;1;3;20170815;0;66;2;2100;999.22;-0.299;34.91;2;-999;9;-999;9;-999;9;-999;9;2172.71;2;2299.8;2
58P320011031;  OWSM;347;1;4;20170815;0;66;2;2100;799.86;0.15;34.909;2;-999;9;-999;9;-999;9;-999;9;2176.9;2;2298.83;2
58P320011031;  OWSM;347;1;5;20170815;0;66;2;2100;499.44;4.509;35.003;2;-999;9;-999;9;-999;9;-999;9;2159.38;2;2307.17;2
58P320011031;  OWSM;347;1;6;20170815;0;66;2;2100;398.88;6.24;35.103;2;-999;9;-999;9;-999;9;-999;9;2154.8;2;2316.33;2
58P320011031;  OWSM;347;1;7;20170815;0;66;2;2100;297.13;6.711;35.111;2;-999;9;-999;9;-999;9;-999;9;2154.36;2;2320.72;2
58P320011031;  OWSM;347;1;8;20170815;0;66;2;2100;198.57;7.009;35.107;2;-999;9;-999;9;-999;9;-999;9;2153.49;2;2310.12;2
58P320011031;  OWSM;347;1;9;20170815;0;66;2;2100;97.51;7.565;35.134;2;-999;9;-999;9;-999;9;-999;9;2155.93;2;2311.81;2
58P320011031;  OWSM;347;1;10;20170815;0;66;2;2100;48.24;7.946;35.154;2;-999;9;-999;9;-999;9;-999;9;2153.35;2;2315.08;2
58P320011031;  OWSM;347;1;11;20170815;0;66;2;2100;27.53;8.507;35.144;2;-999;9;-999;9;-999;9;-999;9;2149.78;2;2317.52;2
58P320011031;  OWSM;347;1;12;20170815;0;66;2;2100;8.29;11.938;35.012;2;-999;9;-999;9;-999;9;-999;9;2071.94;2;2310.86;2
58P320011031;  OWSM;629;1;1;20171120;0;65.84;2.19;2100;1975.37;-0.779;34.91;2;-999;9;-999;9;-999;9;-999;9;2158.64;2;2309.03;2
58P320011031;  OWSM;629;1;2;20171120;0;65.84;2.19;2100;1499.87;-0.686;34.912;2;-999;9;-999;9;-999;9;-999;9;2167.43;2;2305.01;2
58P320011031;  OWSM;629;1;3;20171120;0;65.84;2.19;2100;999.91;-0.403;34.909;2;-999;9;-999;9;-999;9;-999;9;2163.39;2;2302.97;2
58P320011031;  OWSM;629;1;4;20171120;0;65.84;2.19;2100;502.57;2.019;34.936;2;-999;9;-999;9;-999;9;-999;9;2172.14;2;2303.61;2
58P320011031;  OWSM;629;1;5;20171120;0;65.84;2.19;2100;299.8;7.37;35.116;2;-999;9;-999;9;-999;9;-999;9;-999;9;2316.53;2
58P320011031;  OWSM;629;1;6;20171120;0;65.84;2.19;2100;199.62;8.259;35.138;2;-999;9;-999;9;-999;9;-999;9;2155.03;2;2318.22;2
58P320011031;  OWSM;629;1;7;20171120;0;65.84;2.19;2100;100.97;9.223;35.203;2;-999;9;-999;9;-999;9;-999;9;2144.34;2;2319.39;2
58P320011031;  OWSM;629;1;8;20171120;0;65.84;2.19;2100;50.27;9.007;35.044;2;-999;9;-999;9;-999;9;-999;9;2130.6;2;2315.86;2
58P320011031;  OWSM;629;1;9;20171120;0;65.84;2.19;2100;30.04;9.002;35.043;2;-999;9;-999;9;-999;9;-999;9;2139.78;2;2316.24;2
58P320011031;  OWSM;629;1;10;20171120;0;65.84;2.19;2100;20.23;9.004;35.044;2;-999;9;-999;9;-999;9;-999;9;2128.44;2;2313.24;2
58P320011031;  OWSM;629;1;11;20171120;0;65.84;2.19;2100;10.78;9.001;35.044;2;-999;9;-999;9;-999;9;-999;9;2127.83;2;2312.46;2
58P320011031;  OWSM;629;1;12;20171120;0;65.84;2.19;2100;5.52;8.997;35.044;2;-999;9;-999;9;-999;9;-999;9;2126.5;2;2315.44;2
58P320011031;  OWSM;19;1;1;20180119;0;65.84;2.17;2100;2000.54;-0.764;34.916;2;-999;9;-999;9;-999;9;-999;9;2167.13;2;2305.35;2
58P320011031;  OWSM;19;1;2;20180119;0;65.84;2.17;2100;1798.6;-0.744;34.908;2;-999;9;-999;9;-999;9;-999;9;2164.08;2;2303.42;2
58P320011031;  OWSM;19;1;3;20180119;0;65.84;2.17;2100;1498.7;-0.706;34.91;2;-999;9;-999;9;-999;9;-999;9;2167.28;2;2303.06;2
58P320011031;  OWSM;19;1;4;20180119;0;65.84;2.17;2100;997.96;-0.53;34.912;2;-999;9;-999;9;-999;9;-999;9;2170.14;2;2302.34;2
58P320011031;  OWSM;19;1;5;20180119;0;65.84;2.17;2100;798.63;-0.387;34.913;2;-999;9;-999;9;-999;9;-999;9;2172.57;2;2304.52;2
58P320011031;  OWSM;19;1;6;20180119;0;65.84;2.17;2100;499.39;-0.036;34.909;2;-999;9;-999;9;-999;9;-999;9;2176.39;2;2300.96;2
58P320011031;  OWSM;19;1;7;20180119;0;65.84;2.17;2100;398;0.413;34.913;2;-999;9;-999;9;-999;9;-999;9;2176.67;2;2300.63;2
58P320011031;  OWSM;19;1;8;20180119;0;65.84;2.17;2100;198.69;3.947;34.933;2;-999;9;-999;9;-999;9;-999;9;2166.36;2;2304.51;2
58P320011031;  OWSM;19;1;9;20180119;0;65.84;2.17;2100;98.51;6.079;34.992;2;-999;9;-999;9;-999;9;-999;9;2152.86;2;2313.04;2
58P320011031;  OWSM;19;1;10;20180119;0;65.84;2.17;2100;49.37;6.207;35.005;2;-999;9;-999;9;-999;9;-999;9;2149.63;2;2309.42;2
58P320011031;  OWSM;19;1;11;20180119;0;65.84;2.17;2100;30.03;6.237;35.009;2;-999;9;-999;9;-999;9;-999;9;2149.52;2;2309.82;2
58P320011031;  OWSM;19;1;12;20180119;0;65.84;2.17;2100;9.75;6.249;35.011;2;-999;9;-999;9;-999;9;-999;9;2147.35;2;2310.83;2
58P320011031;  OWSM;31;1;1;20180412;0;66;2;2100;2056.7;-0.786;34.915;2;-999;9;-999;9;-999;9;-999;9;2162.79;2;2304.58;2
58P320011031;  OWSM;31;1;2;20180412;0;66;2;2100;1799.67;-0.736;34.9154;2;-999;9;-999;9;-999;9;-999;9;2157.04;2;2300.58;2
58P320011031;  OWSM;31;1;3;20180412;0;66;2;2100;1498.71;-0.667;34.9144;2;-999;9;-999;9;-999;9;-999;9;2156.99;2;2300.76;2
58P320011031;  OWSM;31;1;4;20180412;0;66;2;2100;998.52;-0.45;34.913;2;-999;9;-999;9;-999;9;-999;9;2156.08;2;2300.89;2
58P320011031;  OWSM;31;1;5;20180412;0;66;2;2100;798.71;-0.287;34.9124;2;-999;9;-999;9;-999;9;-999;9;2268.65;4;2299.44;2
58P320011031;  OWSM;31;1;6;20180412;0;66;2;2100;498.32;0.245;34.912;2;-999;9;-999;9;-999;9;-999;9;2215.01;3;2299.11;2
58P320011031;  OWSM;31;1;7;20180412;0;66;2;2100;399.21;0.97;34.9191;2;-999;9;-999;9;-999;9;-999;9;2198.96;2;2299.04;2
58P320011031;  OWSM;31;1;8;20180412;0;66;2;2100;198.13;4.842;34.9657;2;-999;9;-999;9;-999;9;-999;9;2150.65;2;2306.08;2
58P320011031;  OWSM;31;1;9;20180412;0;66;2;2100;98.71;5.82;35.0276;2;-999;9;-999;9;-999;9;-999;9;2142.82;2;2311.64;2
58P320011031;  OWSM;31;1;10;20180412;0;66;2;2100;48.35;6.268;35.0682;2;-999;9;-999;9;-999;9;-999;9;2115.79;2;2314.06;2
58P320011031;  OWSM;31;1;11;20180412;0;66;2;2100;29.06;6.32;35.067;2;-999;9;-999;9;-999;9;-999;9;2128.66;2;2313.86;2
58P320011031;  OWSM;31;1;12;20180412;0;66;2;2100;8.86;6.49;35.0761;2;-999;9;-999;9;-999;9;-999;9;2120.19;2;2315.19;2
58P320011031;  OWSM;242;1;1;20180513;0;66;2;2100;2001.99;-0.766;34.914;2;-999;9;-999;9;-999;9;-999;9;2168.01;2;2304.49;2
58P320011031;  OWSM;242;1;2;20180513;0;66;2;2100;1498.4;-0.669;34.914;2;-999;9;-999;9;-999;9;-999;9;2189.74;2;2302.26;2
58P320011031;  OWSM;242;1;3;20180513;0;66;2;2100;997.61;-0.321;34.913;2;-999;9;-999;9;-999;9;-999;9;2187.11;2;2301.72;2
58P320011031;  OWSM;242;1;4;20180513;0;66;2;2100;498;3.212;34.959;2;-999;9;-999;9;-999;9;-999;9;2176.97;2;2305.89;2
58P320011031;  OWSM;242;1;5;20180513;0;66;2;2100;297.71;6.329;35.062;2;-999;9;-999;9;-999;9;-999;9;2167.05;2;2325.97;2
58P320011031;  OWSM;242;1;6;20180513;0;66;2;2100;198.51;6.701;35.078;2;-999;9;-999;9;-999;9;-999;9;2164.95;2;2355.71;3
58P320011031;  OWSM;242;1;7;20180513;0;66;2;2100;97.29;7.147;35.106;2;-999;9;-999;9;-999;9;-999;9;2158.34;2;2316.94;2
58P320011031;  OWSM;242;1;8;20180513;0;66;2;2100;49.11;7.266;35.08;2;-999;9;-999;9;-999;9;-999;9;2148.04;2;2325.77;2
58P320011031;  OWSM;242;1;9;20180513;0;66;2;2100;29.13;7.38;35.077;2;-999;9;-999;9;-999;9;-999;9;2142.86;2;2321.58;2
58P320011031;  OWSM;242;1;10;20180513;0;66;2;2100;19.52;7.552;35.072;2;-999;9;-999;9;-999;9;-999;9;2136.42;2;2322.61;2
58P320011031;  OWSM;242;1;11;20180513;0;66;2;2100;8.89;7.793;35.068;2;-999;9;-999;9;-999;9;-999;9;2126.12;2;2319.72;2
58P320011031;  OWSM;242;1;12;20180513;0;66;2;2100;4.93;7.94;35.069;2;-999;9;-999;9;-999;9;-999;9;2129.2;2;2325.74;2
58P320011031;  OWSM;574;1;1;20180527;0;65.87;2.18;2100;1923.04;-0.767;34.9304;2;-999;9;-999;9;-999;9;-999;9;2167.68;2;2303.39;2
58P320011031;  OWSM;574;1;2;20180527;0;65.87;2.18;2100;1500.53;-0.692;34.9294;2;-999;9;-999;9;-999;9;-999;9;2166.59;2;2300.86;2
58P320011031;  OWSM;574;1;3;20180527;0;65.87;2.18;2100;1000.89;-0.386;34.9274;2;-999;9;-999;9;-999;9;-999;9;2168.79;2;2299.27;2
58P320011031;  OWSM;574;1;4;20180527;0;65.87;2.18;2100;500.27;1.712;34.9514;2;-999;9;-999;9;-999;9;-999;9;2171.64;2;2306.25;2
58P320011031;  OWSM;574;1;5;20180527;0;65.87;2.18;2100;300.33;4.778;34.9714;2;-999;9;-999;9;-999;9;-999;9;2149.98;2;2306.25;2
58P320011031;  OWSM;574;1;6;20180527;0;65.87;2.18;2100;200.21;6.034;35.0574;2;-999;9;-999;9;-999;9;-999;9;2149.52;2;2311.4;2
58P320011031;  OWSM;574;1;7;20180527;0;65.87;2.18;2100;100.34;6.92;35.0934;2;-999;9;-999;9;-999;9;-999;9;2168.5;2;2313.95;2
58P320011031;  OWSM;574;1;8;20180527;0;65.87;2.18;2100;50.04;7.964;35.0914;2;-999;9;-999;9;-999;9;-999;9;2142.28;2;2317.84;2
58P320011031;  OWSM;574;1;9;20180527;0;65.87;2.18;2100;29.83;8.392;35.0894;2;-999;9;-999;9;-999;9;-999;9;2131.98;2;2320.08;2
58P320011031;  OWSM;574;1;10;20180527;0;65.87;2.18;2100;20.64;8.509;35.0954;2;-999;9;-999;9;-999;9;-999;9;2117.8;2;2316.36;2
58P320011031;  OWSM;574;1;11;20180527;0;65.87;2.18;2100;9.42;8.746;35.0964;2;-999;9;-999;9;-999;9;-999;9;2115.64;2;2318.25;2
58P320011031;  OWSM;574;1;12;20180527;0;65.87;2.18;2100;5.17;8.83;35.0924;2;-999;9;-999;9;-999;9;-999;9;2115.86;2;2316.17;2
58P320011031;  OWSM;760;1;1;20180812;0;65.84;2.16;2100;2045.94;-0.767;34.9148;2;-999;9;-999;9;-999;9;-999;9;2166.02;2;2326.8;3
58P320011031;  OWSM;760;1;2;20180812;0;65.84;2.16;2100;1999.56;-0.763;34.9148;2;-999;9;-999;9;-999;9;-999;9;2168.95;2;2322.31;3
58P320011031;  OWSM;760;1;3;20180812;0;65.84;2.16;2100;1498.88;-0.673;34.9148;2;-999;9;-999;9;-999;9;-999;9;2166.75;2;2301.67;2
58P320011031;  OWSM;760;1;4;20180812;0;65.84;2.16;2100;1000.07;-0.386;34.9128;2;-999;9;-999;9;-999;9;-999;9;2170.43;2;2302.64;2
58P320011031;  OWSM;760;1;5;20180812;0;65.84;2.16;2100;799.04;-0.099;34.9118;2;-999;9;-999;9;-999;9;-999;9;2175.65;2;2300.6;2
58P320011031;  OWSM;760;1;6;20180812;0;65.84;2.16;2100;499.29;3.808;34.9778;2;-999;9;-999;9;-999;9;-999;9;2165.35;2;2308.51;2
58P320011031;  OWSM;760;1;7;20180812;0;65.84;2.16;2100;398.78;5.486;35.0048;2;-999;9;-999;9;-999;9;-999;9;2158.67;2;2309.14;2
58P320011031;  OWSM;760;1;8;20180812;0;65.84;2.16;2100;200.11;7.351;35.1418;2;-999;9;-999;9;-999;9;-999;9;2155.43;2;2316.81;2
58P320011031;  OWSM;760;1;9;20180812;0;65.84;2.16;2100;98.35;8.131;35.1718;2;-999;9;-999;9;-999;9;-999;9;2155.57;2;2317.5;2
58P320011031;  OWSM;760;1;10;20180812;0;65.84;2.16;2100;49.09;8.592;35.1578;2;-999;9;-999;9;-999;9;-999;9;2151.36;2;2321.18;2
58P320011031;  OWSM;760;1;11;20180812;0;65.84;2.16;2100;30.07;9.426;35.0478;2;-999;9;-999;9;-999;9;-999;9;2122.48;2;2317.18;2
58P320011031;  OWSM;760;1;12;20180812;0;65.84;2.16;2100;9.47;13.916;34.8088;2;-999;9;-999;9;-999;9;-999;9;2057.18;2;2303.9;2
58P320011031;  OWSM;1004;1;1;20181118;0;65.84;2.17;2100;2042.29;-0.761;34.913;2;-999;9;-999;9;-999;9;-999;9;2170.58;2;2301.65;2
58P320011031;  OWSM;1004;1;2;20181118;0;65.84;2.17;2100;1499.72;-0.658;34.913;2;-999;9;-999;9;-999;9;-999;9;2168.29;2;2297.27;2
58P320011031;  OWSM;1004;1;3;20181118;0;65.84;2.17;2100;1000.97;-0.396;34.912;2;-999;9;-999;9;-999;9;-999;9;2172.14;2;2297.97;2
58P320011031;  OWSM;1004;1;4;20181118;0;65.84;2.17;2100;298.06;3.782;34.909;2;-999;9;-999;9;-999;9;-999;9;2162.98;2;2299.76;2
58P320011031;  OWSM;1004;1;5;20181118;0;65.84;2.17;2100;199.64;6.215;35.02;2;-999;9;-999;9;-999;9;-999;9;2158.36;2;2309.19;2
58P320011031;  OWSM;1004;1;6;20181118;0;65.84;2.17;2100;96.37;7.919;35.015;2;-999;9;-999;9;-999;9;-999;9;2152.39;2;2308.19;2
58P320011031;  OWSM;1004;1;7;20181118;0;65.84;2.17;2100;49;7.589;34.84;2;-999;9;-999;9;-999;9;-999;9;2129.15;2;2298.73;2
58P320011031;  OWSM;1004;1;8;20181118;0;65.84;2.17;2100;28.85;7.595;34.839;2;-999;9;-999;9;-999;9;-999;9;2126.88;2;2296.52;2
58P320011031;  OWSM;1004;1;9;20181118;0;65.84;2.17;2100;18.78;7.63;34.837;2;-999;9;-999;9;-999;9;-999;9;2127.12;2;2296.35;2
58P320011031;  OWSM;1004;1;10;20181118;0;65.84;2.17;2100;9.2;7.636;34.838;2;-999;9;-999;9;-999;9;-999;9;2126.69;2;2298.12;2
58P320011031;  OWSM;1004;1;11;20181118;0;65.84;2.17;2100;5.06;7.636;34.838;2;-999;9;-999;9;-999;9;-999;9;2125.66;2;2296.85;2
58P320011031;  OWSM;18;1;1;20190122;0;65.84;2.17;2100;2002.51;-0.76;34.91;2;-999;9;-999;9;-999;9;-999;9;2167.91;2;2307.78;2
58P320011031;  OWSM;18;1;2;20190122;0;65.84;2.17;2100;1801.25;-0.712;34.91;2;-999;9;-999;9;-999;9;-999;9;2171.12;2;2308.97;2
58P320011031;  OWSM;18;1;3;20190122;0;65.84;2.17;2100;1498.76;-0.654;34.909;2;-999;9;-999;9;-999;9;-999;9;2177.64;2;2308.61;2
58P320011031;  OWSM;18;1;4;20190122;0;65.84;2.17;2100;999.96;-0.415;34.908;2;-999;9;-999;9;-999;9;-999;9;2178.48;2;2306.04;2
58P320011031;  OWSM;18;1;5;20190122;0;65.84;2.17;2100;796.67;-0.222;34.907;2;-999;9;-999;9;-999;9;-999;9;2178.92;2;2304.83;2
58P320011031;  OWSM;18;1;6;20190122;0;65.84;2.17;2100;498.58;0.544;34.907;2;-999;9;-999;9;-999;9;-999;9;2180.72;2;2304.01;2
58P320011031;  OWSM;18;1;7;20190122;0;65.84;2.17;2100;400.47;1.94;34.917;2;-999;9;-999;9;-999;9;-999;9;2175.99;2;2311.61;2
58P320011031;  OWSM;18;1;8;20190122;0;65.84;2.17;2100;199.42;6.122;34.938;2;-999;9;-999;9;-999;9;-999;9;2148.32;2;2304.53;2
58P320011031;  OWSM;18;1;9;20190122;0;65.84;2.17;2100;95.62;6.635;35.004;2;-999;9;-999;9;-999;9;-999;9;2149.07;2;2308.93;2
58P320011031;  OWSM;18;1;10;20190122;0;65.84;2.17;2100;45.93;6.802;35.024;2;-999;9;-999;9;-999;9;-999;9;2148.7;2;2311.54;2
58P320011031;  OWSM;18;1;11;20190122;0;65.84;2.17;2100;30.49;6.807;35.027;2;-999;9;-999;9;-999;9;-999;9;2149.99;2;2312.83;2
58P320011031;  OWSM;18;1;12;20190122;0;65.84;2.17;2100;11.17;6.747;35.02;2;-999;9;-999;9;-999;9;-999;9;2153.17;2;2341.28;2
58P320011031;  OWSM;467;1;1;20190407;0;65.84;2.15;2100;2059.32;-0.78;34.908;2;-999;9;-999;9;-999;9;-999;9;2170.02;2;2304.6;2
58P320011031;  OWSM;467;1;2;20190407;0;65.84;2.15;2100;1500.55;-0.64;34.904;2;-999;9;-999;9;-999;9;-999;9;2173.17;2;2308.44;2
58P320011031;  OWSM;467;1;3;20190407;0;65.84;2.15;2100;1000.38;-0.312;34.904;2;-999;9;-999;9;-999;9;-999;9;2185.56;2;2302.94;2
58P320011031;  OWSM;467;1;4;20190407;0;65.84;2.15;2100;498.74;1.457;34.874;2;-999;9;-999;9;-999;9;-999;9;2184.93;2;2301.16;2
58P320011031;  OWSM;467;1;5;20190407;0;65.84;2.15;2100;299.63;6.205;34.836;2;-999;9;-999;9;-999;9;-999;9;2153.62;2;2311.56;2
58P320011031;  OWSM;467;1;6;20190407;0;65.84;2.15;2100;199.37;6.451;35.016;2;-999;9;-999;9;-999;9;-999;9;2157.06;2;2319.65;2
58P320011031;  OWSM;467;1;7;20190407;0;65.84;2.15;2100;99.84;7.063;35.034;2;-999;9;-999;9;-999;9;-999;9;2153.33;2;2318.2;2
58P320011031;  OWSM;467;1;8;20190407;0;65.84;2.15;2100;50.67;7.21;35.036;2;-999;9;-999;9;-999;9;-999;9;2150.85;2;2317.24;2
58P320011031;  OWSM;467;1;9;20190407;0;65.84;2.15;2100;30.41;7.204;35.099;2;-999;9;-999;9;-999;9;-999;9;2155.03;2;2318.97;2
58P320011031;  OWSM;467;1;10;20190407;0;65.84;2.15;2100;20.08;7.203;35.104;2;-999;9;-999;9;-999;9;-999;9;2154.12;2;2322.4;2
58P320011031;  OWSM;467;1;11;20190407;0;65.84;2.15;2100;10.27;7.201;35.105;2;-999;9;-999;9;-999;9;-999;9;2162.1;2;2313.86;2
58P320011031;  OWSM;467;1;12;20190407;0;65.84;2.15;2100;3.26;7.202;35.104;2;-999;9;-999;9;-999;9;-999;9;2153.17;2;2324.18;2
58P320011031;  OWSM;498;1;1;20190518;0;66;2;2100;2042.77;-0.763;34.916;2;-999;9;-999;9;-999;9;-999;9;2169.38;2;-999;9
58P320011031;  OWSM;498;1;2;20190518;0;66;2;2100;2000.01;-0.765;34.916;2;-999;9;-999;9;-999;9;-999;9;2169.02;2;-999;9
